capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationState|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationState.turnProgress|{}turnProgress[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentTurnProgress!!	CodexAgent.CodexConversationState.TurnProgress	csharp.residual.CodexConversationState.TurnProgress	c-header:codex_agent_conversation_state_turn_progress,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationStateTruthTableAndNullableValuesExactly[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus.CANCELLING_TURN|null[0]	CodexAgent.CodexConversationStatus.CancellingTurn	csharp.enum.CodexConversationStatus.CancellingTurn	c-header-enum:15	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus.CLOSED|null[0]	CodexAgent.CodexConversationStatus.Closed	csharp.enum.CodexConversationStatus.Closed	c-header-enum:16	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus.FAILED|null[0]	CodexAgent.CodexConversationStatus.Failed	csharp.enum.CodexConversationStatus.Failed	c-header-enum:17	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus.NEW|null[0]	CodexAgent.CodexConversationStatus.New	csharp.enum.CodexConversationStatus.New	c-header-enum:18	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus.OPENING|null[0]	CodexAgent.CodexConversationStatus.Opening	csharp.enum.CodexConversationStatus.Opening	c-header-enum:19	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus.READY|null[0]	CodexAgent.CodexConversationStatus.Ready	csharp.enum.CodexConversationStatus.Ready	c-header-enum:20	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus.RELOADING|null[0]	CodexAgent.CodexConversationStatus.Reloading	csharp.enum.CodexConversationStatus.Reloading	c-header-enum:21	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus.RUNNING_TURN|null[0]	CodexAgent.CodexConversationStatus.RunningTurn	csharp.enum.CodexConversationStatus.RunningTurn	c-header-enum:22	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationStatus.STARTING_TURN|null[0]	CodexAgent.CodexConversationStatus.StartingTurn	csharp.enum.CodexConversationStatus.StartingTurn	c-header-enum:23	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.ConversationId;kotlin.String;kotlin.Long){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/ConversationId!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin/Long!!:default=false:vararg=false]	CodexAgent.CodexConversationSummary.#ctor	csharp.value.CodexConversationSummary.constructor	c-header:codex_agent_conversation_summary_create,c-header:codex_agent_conversation_summary_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationValuesTest#projectsConversationValuesWithIndependentNestedOwnership[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary.conversationId|{}conversationId[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/ConversationId!!	CodexAgent.CodexConversationSummary.ConversationId	csharp.value.CodexConversationSummary.ConversationId	c-header:codex_agent_conversation_summary_conversation_id,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationValuesTest#projectsConversationValuesWithIndependentNestedOwnership[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary.title|{}title[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexConversationSummary.Title	csharp.value.CodexConversationSummary.Title	c-header:codex_agent_conversation_summary_title_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationValuesTest#projectsConversationValuesWithIndependentNestedOwnership[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary.updatedAtEpochSeconds|{}updatedAtEpochSeconds[0]|propertyKind=VAL|type=kotlin/Long!!	CodexAgent.CodexConversationSummary.UpdatedAtEpochSeconds	csharp.value.CodexConversationSummary.UpdatedAtEpochSeconds	c-header:codex_agent_conversation_summary_updated_at_epoch_seconds,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationValuesTest#projectsConversationValuesWithIndependentNestedOwnership[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversation|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversation.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.AgentConversationSummary;kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentMessage>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentConversation|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentMessage!!>!!:default=false:vararg=false]	CodexAgent.CodexConversationSnapshot.#ctor	csharp.residual.CodexConversationSnapshot.constructor	c-header:codex_agent_conversation_value_create,c-header:codex_agent_conversation_value_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#rejectsConversationAggregateBoundaryViolationsAndReclaimsSnapshots[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversation.messages|{}messages[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentMessage!!>!!	CodexAgent.CodexConversationSnapshot.Messages	csharp.residual.CodexConversationSnapshot.Messages	c-header:codex_agent_conversation_value_message_at,c-header:codex_agent_conversation_value_messages_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentConversation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentConversation.summary|{}summary[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentConversationSummary!!	CodexAgent.CodexConversationSnapshot.Summary	csharp.residual.CodexConversationSnapshot.Summary	c-header:codex_agent_conversation_value_summary,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConversationAggregateValuesTest#projectsAgentConversationAndMessagesWithExactOrderedSnapshots[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationAction|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationAction.ACCEPT|null[0]	CodexAgent.CodexElicitationAction.Accept	csharp.enum.CodexElicitationAction.Accept	c-header-enum:24	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationAction|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationAction.CANCEL|null[0]	CodexAgent.CodexElicitationAction.Cancel	csharp.enum.CodexElicitationAction.Cancel	c-header-enum:25	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationAction|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationAction.DECLINE|null[0]	CodexAgent.CodexElicitationAction.Decline	csharp.enum.CodexElicitationAction.Decline	c-header-enum:26	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse.Companion|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse.Companion.cancel|cancel(){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse!!|suspend=false|parameters=[]	CodexAgent.CodexElicitationResponse.Cancel	csharp.function:000	c-header:codex_agent_elicitation_response_cancel,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationBehaviorValuesTest#behaviorSurfaceRejectsInvalidBoundariesAndContextTeardownReclaimsSnapshots[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationBehaviorValuesTest#responseFactoriesAndElicitationAcceptsImplementExactTruthTable[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse.Companion|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse.Companion.decline|decline(){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse!!|suspend=false|parameters=[]	CodexAgent.CodexElicitationResponse.Decline	csharp.function:001	c-header:codex_agent_elicitation_response_decline,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationBehaviorValuesTest#behaviorSurfaceRejectsInvalidBoundariesAndContextTeardownReclaimsSnapshots[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationBehaviorValuesTest#responseFactoriesAndElicitationAcceptsImplementExactTruthTable[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.AgentElicitationAction;kotlin.collections.Map<kotlin.String,io.github.codex_agent_labs.codexagent.agent.AgentFormValue>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentElicitationAction!!:default=false:vararg=false,REGULAR:kotlin.collections/Map<INVARIANT:kotlin/String!!,INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentFormValue!!>!!:default=true:vararg=false]	CodexAgent.CodexElicitationResponse.#ctor	csharp.residual.CodexElicitationResponse.constructor	c-header:codex_agent_elicitation_response_create,c-header:codex_agent_elicitation_response_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#elicitationAndResponseProjectEveryFieldAndOwnedCollection[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#rejectsMalformedContextTypeIndexEnumFlagUtf8AndOutputBoundaries[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse.action|{}action[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentElicitationAction!!	CodexAgent.CodexElicitationResponse.Action	csharp.residual.CodexElicitationResponse.Action	c-header:codex_agent_elicitation_response_action,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#elicitationAndResponseProjectEveryFieldAndOwnedCollection[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse.content|{}content[0]|propertyKind=VAL|type=kotlin.collections/Map<INVARIANT:kotlin/String!!,INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentFormValue!!>!!	CodexAgent.CodexElicitationResponse.Content	csharp.residual.CodexElicitationResponse.Content	c-header:codex_agent_elicitation_response_content_count,c-header:codex_agent_elicitation_response_content_value,c-header:codex_agent_form_value_boolean,c-header:codex_agent_form_value_destroy,c-header:codex_agent_form_value_from_boolean,c-header:codex_agent_form_value_from_number,c-header:codex_agent_form_value_from_text,c-header:codex_agent_form_value_from_text_list,c-header:codex_agent_form_value_kind,c-header:codex_agent_form_value_number,c-header:codex_agent_form_value_text,c-header:codex_agent_form_value_text_list,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#elicitationAndResponseProjectEveryFieldAndOwnedCollection[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#formValueCarrierIsTaggedOwnedAndFailClosed[macosArm64]	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationValidationIssue|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationValidationIssue.<init>|<init>(kotlin.String;io.github.codex_agent_labs.codexagent.agent.AgentElicitationValidationReason){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentElicitationValidationIssue|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentElicitationValidationReason!!:default=false:vararg=false]	CodexAgent.CodexElicitationValidationIssue.#ctor	csharp.value.CodexElicitationValidationIssue.constructor	c-header:codex_agent_elicitation_validation_issue_create,c-header:codex_agent_elicitation_validation_issue_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConfigurationValuesTest#elicitationValidationIssueProjectsEveryReasonAndCopiesFieldName[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentElicitationValidationIssue|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentElicitationValidationIssue.fieldName|{}fieldName[0]|propertyKind=VAL|type=kotlin/String!!	CodexAgent.CodexElicitationValidationIssue.FieldName	csharp.value.CodexElicitationValidationIssue.FieldName	c-header:codex_agent_elicitation_validation_issue_field_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConfigurationValuesTest#elicitationValidationIssueProjectsEveryReasonAndCopiesFieldName[macosArm64]	value-conversion
