capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexHostState.Preparing|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/CodexHostState.Preparing.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.CodexWorkspace){}[0]|return=io.github.codex_agent_labs.codexagent.agent/CodexHostState.Preparing|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/CodexWorkspace!!:default=false:vararg=false]	codex_agent::HostStatePreparing::new	rust.residual:163	c-header:CODEX_AGENT_HOST_STATE_PREPARING,c-header:codex_agent_host_state_has_workspace,c-header:codex_agent_host_state_kind,c-header:codex_agent_host_state_workspace_display_name_copy,c-header:codex_agent_host_state_workspace_path_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCValueProjectionTest#projectsMissingHostStateVariantsAndPayloadsExactly[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexHostState.Preparing|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexHostState.Preparing.workspace|{}workspace[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/CodexWorkspace!!	codex_agent::HostStatePreparing::workspace	rust.residual:164	c-header:codex_agent_host_state_preparing_workspace,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCRootValueAccessorsTest#hostSubtypePayloadsAreExactFreshAndFailClosed[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexHostState.Ready|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/CodexHostState.Ready.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.CodexAgent){}[0]|return=io.github.codex_agent_labs.codexagent.agent/CodexHostState.Ready|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/CodexAgent!!:default=false:vararg=false]	codex_agent::HostStateReady::new	rust.host:000	c-header:CODEX_AGENT_HOST_STATE_READY,c-header:codex_agent_host_state_agent,c-header:codex_agent_host_state_kind,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],rust-analyzer-host:000	identity,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexHostState.Ready|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexHostState.Ready.agent|{}agent[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/CodexAgent!!	codex_agent::HostStateReady::agent	rust.host:001	c-header:codex_agent_host_state_agent,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],rust-analyzer-host:001	identity,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexHostState.Restoring|kind=object|abi=io.github.codex_agent_labs.codexagent.agent/CodexHostState.Restoring|null[0]	codex_agent::HostStateRestoring::INSTANCE	rust.residual:165	c-header:CODEX_AGENT_HOST_STATE_RESTORING,c-header:codex_agent_host_state_kind,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCValueProjectionTest#projectsMissingHostStateVariantsAndPayloadsExactly[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexHostState.WorkspaceRequired|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/CodexHostState.WorkspaceRequired.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.CodexWorkspaceResolution.SelectionRequired){}[0]|return=io.github.codex_agent_labs.codexagent.agent/CodexHostState.WorkspaceRequired|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/CodexWorkspaceResolution.SelectionRequired!!:default=false:vararg=false]	codex_agent::HostStateWorkspaceRequired::new	rust.residual:166	c-header:CODEX_AGENT_HOST_STATE_WORKSPACE_REQUIRED,c-header:codex_agent_host_state_kind,c-header:codex_agent_host_state_requirement_message_copy,c-header:codex_agent_host_state_requirement_reason,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCValueProjectionTest#projectsMissingHostStateVariantsAndPayloadsExactly[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexHostState.WorkspaceRequired|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexHostState.WorkspaceRequired.requirement|{}requirement[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/CodexWorkspaceResolution.SelectionRequired!!	codex_agent::HostStateWorkspaceRequired::requirement	rust.residual:167	c-header:codex_agent_host_state_workspace_required_requirement,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCRootValueAccessorsTest#hostSubtypePayloadsAreExactFreshAndFailClosed[macosArm64]	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexHost|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/CodexHost.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.CodexPlatform;io.github.codex_agent_labs.codexagent.agent.CodexClientInfo){}[0]|return=io.github.codex_agent_labs.codexagent.agent/CodexHost|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/CodexPlatform!!:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/CodexClientInfo!!:default=false:vararg=false]	codex_agent::CodexHost::create	rust.host:002	c-header:codex_agent_host_create,c-header:codex_agent_host_options_t,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHostFactoryTest#createsCopiedCanonicalHostWithOwnedRetainedAndClosedAliases[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHostFactoryTest#rejectsInvalidFactoryInputsWithoutChangingOutput[macosArm64],rust-analyzer-host:002	parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexHost|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexHost.close|close(){}[0]|return=kotlin/Unit|suspend=true|parameters=[]	codex_agent::CodexHost::close	rust.host:003	c-header:codex_agent_host_close,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],rust-analyzer-host:003	async-failure,async-success,cancellation,parent-child-ownership,repeated-close-dispose,structured-failure,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexHost|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexHost.selectWorkspace|selectWorkspace(io.github.codex_agent_labs.codexagent.agent.CodexWorkspaceSelection){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/CodexWorkspaceSelection!!:default=false:vararg=false]	codex_agent::CodexHost::select_workspace	rust.host:004	c-header:codex_agent_host_select_workspace,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsStructuredPrepareFailureAndQuiescesFailedHost[macosArm64],rust-analyzer-host:004	async-failure,async-success,cancellation,parent-child-ownership,structured-failure,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexHost|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexHost.start|start(){}[0]|return=kotlin/Unit|suspend=true|parameters=[]	codex_agent::CodexHost::start	rust.host:005	c-header:codex_agent_host_start,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendLifecycleOperationsTest#hostStartCompletesCanonicalOperationAndHoldsTargetThroughCallback[macosArm64],rust-analyzer-host:005	async-failure,async-success,cancellation,parent-child-ownership,structured-failure,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexHost|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexHost.lifecycleState|{}lifecycleState[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:io.github.codex_agent_labs.codexagent.agent/CodexHostState!!>!!	codex_agent::CodexHost::state,codex_agent::CodexHost::states	rust.host:006	c-header:codex_agent_host_state_get,c-header:codex_agent_host_state_subscribe,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCLifecycleTest#projectsCanonicalLifecycleAndQuiescesEveryCallback[macosArm64],rust-analyzer-host:006	identity,parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexIntegrationAuthorization|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexIntegrationAuthorization.authorize|authorize(0:0){0§<io.github.codex_agent_labs.codexagent.agent.AgentIntegration>}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:^A1:default=false:vararg=false]	codex_agent::CodexIntegrationAuthorization::authorize	rust.service:013	c-header:codex_agent_integration_authorization_authorize,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendLifecycleOperationsTest#integrationAuthorizationAuthorizeCopiesAndExecutesBothTargetVariants[macosArm64],rust-analyzer-service:013	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexIntegrationAuthorization|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexIntegrationAuthorization.cancel|cancel(){}[0]|return=kotlin/Unit|suspend=true|parameters=[]	codex_agent::CodexIntegrationAuthorization::cancel	rust.service:014	c-header:codex_agent_integration_authorization_cancel,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSuspendLifecycleOperationsTest#integrationAuthorizationCancelCompletesCanonicalOperation[macosArm64],rust-analyzer-service:014	async-success,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexIntegrationAuthorization|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexIntegrationAuthorization.active|{}active[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentIntegration?>!!	codex_agent::CodexIntegrationAuthorization::active	rust.service:015	c-header:codex_agent_integration_authorization_active_get,c-header:codex_agent_integration_authorization_active_has_value,c-header:codex_agent_integration_authorization_active_subscribe,c-header:codex_agent_integration_authorization_active_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationAuthorizationFlowsTest#integrationAuthorizationActiveGetAndSubscribeProjectNullConnectorMcpNull[macosArm64],rust-analyzer-service:015	nullability,parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexIntegrationAuthorization|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexIntegrationAuthorization.isAuthorizing|{}isAuthorizing[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:kotlin/Boolean!!>!!	codex_agent::CodexIntegrationAuthorization::is_authorizing	rust.service:016	c-header:codex_agent_integration_authorization_is_authorizing_get,c-header:codex_agent_integration_authorization_is_authorizing_subscribe,c-header:codex_agent_state_boolean_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationAuthorizationFlowsTest#integrationAuthorizationIsAuthorizingGetAndSubscribeProjectFalseTrueFalse[macosArm64],rust-analyzer-service:016	parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexIntegrationAuthorization|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/CodexIntegrationAuthorization.state|{}state[0]|propertyKind=VAL|type=kotlinx.coroutines.flow/StateFlow<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState!!>!!	codex_agent::CodexIntegrationAuthorization::state	rust.service:017	c-header:codex_agent_integration_authorization_state_get,c-header:codex_agent_integration_authorization_state_subscribe,c-header:codex_agent_integration_authorization_state_value,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationAuthorizationFlowsTest#integrationAuthorizationStateGetAndSubscribeProjectConnectorAndMcpTransitions[macosArm64],rust-analyzer-service:017	parent-child-ownership,state-current-value,state-subsequent-value,subscription-cancellation,terminal-delivery,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexInteractions|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexInteractions.openUrl|openUrl(io.github.codex_agent_labs.codexagent.agent.AgentPendingElicitation){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation!!:default=false:vararg=false]	codex_agent::CodexInteractions::open_url	rust.service:018	c-header:codex_agent_interactions_open_url,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCInteractionOperationsTest#openUrlUsesExactOwnedPendingIdentityAndOwnsBrowserPresentation[macosArm64],rust-analyzer-service:018	async-failure,async-success,cancellation,identity,parent-child-ownership,structured-failure,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexInteractions|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexInteractions.resolve|resolve(io.github.codex_agent_labs.codexagent.agent.AgentPendingApproval;io.github.codex_agent_labs.codexagent.agent.AgentApprovalDecision){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval!!:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentApprovalDecision!!:default=false:vararg=false]	codex_agent::CodexInteractions::resolve_approval	rust.service:019	c-header:codex_agent_interactions_resolve_approval,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCInteractionOperationsTest#resolveApprovalUsesExactOwnedPendingIdentityAndCompletesCancellableOperation[macosArm64],rust-analyzer-service:019	async-success,cancellation,identity,parent-child-ownership,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/CodexInteractions|kind=function|abi=io.github.codex_agent_labs.codexagent.agent/CodexInteractions.resolve|resolve(io.github.codex_agent_labs.codexagent.agent.AgentPendingElicitation;io.github.codex_agent_labs.codexagent.agent.AgentElicitationResponse){}[0]|return=kotlin/Unit|suspend=true|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation!!:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentElicitationResponse!!:default=false:vararg=false]	codex_agent::CodexInteractions::resolve_elicitation	rust.service:020	c-header:codex_agent_interactions_resolve_elicitation,c-header:codex_agent_operation_result,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCInteractionOperationsTest#resolveElicitationCopiesResponseAndUsesExactOwnedPendingIdentity[macosArm64],rust-analyzer-service:020	async-success,cancellation,identity,parent-child-ownership,value-conversion
