capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval.requestId|{}requestId[0]|propertyKind=VAL|type=kotlin/String!!	CodexPendingApproval.requestId	dart.residual:133	c-header:codex_agent_pending_approval_request_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCInvocationAuthValuesTest#pendingApprovalOwnsIndependentConversationIdSnapshots[macosArm64],dart-analyzer-residual:133	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingApproval.title|{}title[0]|propertyKind=VAL|type=kotlin/String!!	CodexPendingApproval.title	dart.residual:134	c-header:codex_agent_pending_approval_title_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCInvocationAuthValuesTest#pendingApprovalOwnsIndependentConversationIdSnapshots[macosArm64],dart-analyzer-residual:134	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.AgentElicitation){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentElicitation!!:default=false:vararg=false]	CodexPendingElicitation.new	dart.residual:135	c-header:codex_agent_pending_elicitation_create,c-header:codex_agent_pending_elicitation_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#pendingElicitationAndInteractionStateProjectEveryFieldAndOwnedChild[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#rejectsMalformedContextTypeIndexEnumFlagUtf8AndOutputBoundaries[macosArm64],dart-analyzer-residual:135	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation.conversationId|{}conversationId[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/ConversationId!!	CodexPendingElicitation.conversationId	dart.residual:136	c-header:codex_agent_pending_elicitation_conversation_id,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#pendingElicitationAndInteractionStateProjectEveryFieldAndOwnedChild[macosArm64],dart-analyzer-residual:136	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation.elicitation|{}elicitation[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentElicitation!!	CodexPendingElicitation.elicitation	dart.residual:137	c-header:codex_agent_pending_elicitation_elicitation,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#pendingElicitationAndInteractionStateProjectEveryFieldAndOwnedChild[macosArm64],dart-analyzer-residual:137	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingElicitation.requestId|{}requestId[0]|propertyKind=VAL|type=kotlin/String!!	CodexPendingElicitation.requestId	dart.residual:138	c-header:codex_agent_pending_elicitation_request_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#pendingElicitationAndInteractionStateProjectEveryFieldAndOwnedChild[macosArm64],dart-analyzer-residual:138	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingInteraction|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingInteraction.conversationId|{}conversationId[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/ConversationId!!	CodexPendingInteraction.conversationId	dart.residual:139	c-header:codex_agent_pending_interaction_conversation_id,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSealedBasePropertyValuesTest#pendingInteractionBasePropertiesProjectBothVariantsAndFreshConversationIds[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSealedBasePropertyValuesTest#sealedBaseAccessorsFailClosedAndContextReclaimsSnapshots[macosArm64],dart-analyzer-residual:139	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPendingInteraction|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPendingInteraction.requestId|{}requestId[0]|propertyKind=VAL|type=kotlin/String!!	CodexPendingInteraction.requestId	dart.residual:140	c-header:codex_agent_pending_interaction_request_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSealedBasePropertyValuesTest#pendingInteractionBasePropertiesProjectBothVariantsAndFreshConversationIds[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSealedBasePropertyValuesTest#sealedBaseAccessorsFailClosedAndContextReclaimsSnapshots[macosArm64],dart-analyzer-residual:140	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanProgress|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanProgress.<init>|<init>(kotlin.String?;kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentPlanStep>){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentPlanProgress|suspend=false|parameters=[REGULAR:kotlin/String?:default=true:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentPlanStep!!>!!:default=true:vararg=false]	CodexPlanProgress.new	dart.value:049	c-header:codex_agent_plan_progress_create,c-header:codex_agent_plan_progress_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#collectionInputsBoundsOutputsContextsTypesAndDestructionFailClosed[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#planProgressCopiesOrderedDuplicateStepsAndOwnsReturnedChildren[macosArm64],dart-analyzer-value:049	collection-immutability-ordering,nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanProgress|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanProgress.explanation|{}explanation[0]|propertyKind=VAL|type=kotlin/String?	CodexPlanProgress.explanation	dart.value:050	c-header:codex_agent_plan_progress_explanation_copy,c-header:codex_agent_plan_progress_has_explanation,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#planProgressCopiesOrderedDuplicateStepsAndOwnsReturnedChildren[macosArm64],dart-analyzer-value:050	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanProgress|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanProgress.steps|{}steps[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentPlanStep!!>!!	CodexPlanProgress.steps	dart.value:051	c-header:codex_agent_plan_progress_step_at,c-header:codex_agent_plan_progress_steps_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCProgressListValuesTest#planProgressCopiesOrderedDuplicateStepsAndOwnsReturnedChildren[macosArm64],dart-analyzer-value:051	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanStepStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanStepStatus.COMPLETED|null[0]	CodexPlanStepStatus.completed	dart.enum:081	c-header-enum:81	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanStepStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanStepStatus.IN_PROGRESS|null[0]	CodexPlanStepStatus.inProgress	dart.enum:082	c-header-enum:82	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanStepStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanStepStatus.PENDING|null[0]	CodexPlanStepStatus.pending	dart.enum:083	c-header-enum:83	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanStep|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanStep.<init>|<init>(kotlin.String;io.github.codex_agent_labs.codexagent.agent.AgentPlanStepStatus){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentPlanStep|suspend=false|parameters=[REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentPlanStepStatus!!:default=false:vararg=false]	CodexPlanStep.new	dart.value:052	c-header:codex_agent_plan_step_create,c-header:codex_agent_plan_step_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConfigurationValuesTest#planStepProjectsEveryStatusAndCopiesText[macosArm64],dart-analyzer-value:052	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanStep|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanStep.status|{}status[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentPlanStepStatus!!	CodexPlanStep.status	dart.value:053	c-header:codex_agent_plan_step_status,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConfigurationValuesTest#planStepProjectsEveryStatusAndCopiesText[macosArm64],dart-analyzer-value:053	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPlanStep|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPlanStep.text|{}text[0]|propertyKind=VAL|type=kotlin/String!!	CodexPlanStep.text	dart.value:054	c-header:codex_agent_plan_step_text_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCConfigurationValuesTest#planStepProjectsEveryStatusAndCopiesText[macosArm64],dart-analyzer-value:054	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginAuthPolicy|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginAuthPolicy.ON_INSTALL|null[0]	CodexPluginAuthPolicy.onInstall	dart.enum:084	c-header-enum:84	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginAuthPolicy|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginAuthPolicy.ON_USE|null[0]	CodexPluginAuthPolicy.onUse	dart.enum:085	c-header-enum:85	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog.<init>|<init>(kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentPluginSummary>;kotlin.collections.List<kotlin.String>;io.github.codex_agent_labs.codexagent.agent.AgentCatalogFreshness){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog|suspend=false|parameters=[REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary!!>!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=true:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentCatalogFreshness!!:default=true:vararg=false]	CodexPluginCatalog.new	dart.value:055	c-header:codex_agent_plugin_catalog_create,c-header:codex_agent_plugin_catalog_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#rejectsInvalidListsFlagsEnumsUtf8ContextsTypesAndOutputs[macosArm64],dart-analyzer-value:055	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog.errors|{}errors[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:kotlin/String!!>!!	CodexPluginCatalog.errors	dart.value:056	c-header:codex_agent_plugin_catalog_errors_copy_at,c-header:codex_agent_plugin_catalog_errors_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64],dart-analyzer-value:056	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog.freshness|{}freshness[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentCatalogFreshness!!	CodexPluginCatalog.freshness	dart.value:057	c-header:codex_agent_plugin_catalog_freshness,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64],dart-analyzer-value:057	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginCatalog.plugins|{}plugins[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary!!>!!	CodexPluginCatalog.plugins	dart.value:058	c-header:codex_agent_plugin_catalog_plugins_at,c-header:codex_agent_plugin_catalog_plugins_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginSummaryAndCatalogOwnNestedValuesAndProjectEveryField[macosArm64],dart-analyzer-value:058	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.AgentPluginSummary;kotlin.String;kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentPluginSkill>;kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentConnector>;kotlin.collections.List<kotlin.String>;kotlin.Int){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentPluginSummary!!:default=false:vararg=false,REGULAR:kotlin/String!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentPluginSkill!!>!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentConnector!!>!!:default=false:vararg=false,REGULAR:kotlin.collections/List<INVARIANT:kotlin/String!!>!!:default=false:vararg=false,REGULAR:kotlin/Int!!:default=false:vararg=false]	CodexPluginDetail.new	dart.value:059	c-header:codex_agent_plugin_detail_create,c-header:codex_agent_plugin_detail_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginDetailAndInstallResultOwnOrderedNestedValues[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#rejectsInvalidListsFlagsEnumsUtf8ContextsTypesAndOutputs[macosArm64],dart-analyzer-value:059	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail.connectors|{}connectors[0]|propertyKind=VAL|type=kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentConnector!!>!!	CodexPluginDetail.connectors	dart.value:060	c-header:codex_agent_plugin_detail_connectors_at,c-header:codex_agent_plugin_detail_connectors_count,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginDetailAndInstallResultOwnOrderedNestedValues[macosArm64],dart-analyzer-value:060	collection-immutability-ordering,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentPluginDetail.description|{}description[0]|propertyKind=VAL|type=kotlin/String!!	CodexPluginDetail.description	dart.value:061	c-header:codex_agent_plugin_detail_description_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCResourceListValuesTest#pluginDetailAndInstallResultOwnOrderedNestedValues[macosArm64],dart-analyzer-value:061	value-conversion
