capabilityKey	publicSymbols	executedTests	compilerEvidenceIds	sharedScenarios
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.handler|{}handler[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentHookHandler!!	codex_agent.Hook.handler	python.residual:078	c-header:codex_agent_hook_handler,c-header:codex_agent_hook_handler_agent,c-header:codex_agent_hook_handler_command,c-header:codex_agent_hook_handler_destroy,c-header:codex_agent_hook_handler_from_agent,c-header:codex_agent_hook_handler_from_command,c-header:codex_agent_hook_handler_from_mcp_tool,c-header:codex_agent_hook_handler_from_prompt,c-header:codex_agent_hook_handler_kind,c-header:codex_agent_hook_handler_mcp_tool,c-header:codex_agent_hook_handler_prompt,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64],python-analyzer-residual:078	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.isEnabled|{}isEnabled[0]|propertyKind=VAL|type=kotlin/Boolean!!	codex_agent.Hook.is_enabled	python.residual:079	c-header:codex_agent_hook_is_enabled,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64],python-analyzer-residual:079	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.isManaged|{}isManaged[0]|propertyKind=VAL|type=kotlin/Boolean!!	codex_agent.Hook.is_managed	python.residual:080	c-header:codex_agent_hook_is_managed,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64],python-analyzer-residual:080	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.key|{}key[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.Hook.key	python.residual:081	c-header:codex_agent_hook_key_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64],python-analyzer-residual:081	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.matcher|{}matcher[0]|propertyKind=VAL|type=kotlin/String?	codex_agent.Hook.matcher	python.residual:082	c-header:codex_agent_hook_has_matcher,c-header:codex_agent_hook_matcher_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64],python-analyzer-residual:082	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.origin|{}origin[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentResourceOrigin!!	codex_agent.Hook.origin	python.residual:083	c-header:codex_agent_hook_origin,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64],python-analyzer-residual:083	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.pluginId|{}pluginId[0]|propertyKind=VAL|type=kotlin/String?	codex_agent.Hook.plugin_id	python.residual:084	c-header:codex_agent_hook_has_plugin_id,c-header:codex_agent_hook_plugin_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64],python-analyzer-residual:084	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.sourcePath|{}sourcePath[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.Hook.source_path	python.residual:085	c-header:codex_agent_hook_source_path_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64],python-analyzer-residual:085	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.source|{}source[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.Hook.source	python.residual:086	c-header:codex_agent_hook_source_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64],python-analyzer-residual:086	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.statusMessage|{}statusMessage[0]|propertyKind=VAL|type=kotlin/String?	codex_agent.Hook.status_message	python.residual:087	c-header:codex_agent_hook_has_status_message,c-header:codex_agent_hook_status_message_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64],python-analyzer-residual:087	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.timeoutSeconds|{}timeoutSeconds[0]|propertyKind=VAL|type=kotlin/Long!!	codex_agent.Hook.timeout_seconds	python.residual:088	c-header:codex_agent_hook_timeout_seconds,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64],python-analyzer-residual:088	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentHook|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentHook.trustStatus|{}trustStatus[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentHookTrustStatus!!	codex_agent.Hook.trust_status	python.residual:089	c-header:codex_agent_hook_trust_status,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCHookCatalogValuesTest#projectsEveryHookFieldHandlerTrustAndOriginExactly[macosArm64],python-analyzer-residual:089	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentInstallationScope|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentInstallationScope.User|null[0]	codex_agent.InstallationScope.USER	python.enum.InstallationScope.USER	c-header-enum:56	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentInstallationScope|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentInstallationScope.Workspace|null[0]	codex_agent.InstallationScope.WORKSPACE	python.enum.InstallationScope.WORKSPACE	c-header-enum:57	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.AgentConnector){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentConnector!!:default=false:vararg=false]	codex_agent.ConnectorIntegration	python.residual:090	c-header:codex_agent_integration_connector_create,c-header:codex_agent_integration_connector_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationValuesTest#connectorIntegrationConstructorCopiesItsConnectorDependency[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationValuesTest#connectorIntegrationRejectsInvalidContextTypeStaleAndOutputBoundaries[macosArm64],python-analyzer-residual:090	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector.connector|{}connector[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentConnector!!	codex_agent.ConnectorIntegration.connector	python.residual:091	c-header:codex_agent_integration_connector_connector,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationValuesTest#connectorIntegrationConnectorReturnsFreshIndependentlyOwnedSnapshots[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationValuesTest#connectorIntegrationRejectsInvalidContextTypeStaleAndOutputBoundaries[macosArm64],python-analyzer-residual:091	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector.displayName|{}displayName[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.ConnectorIntegration.display_name	python.residual:092	c-header:codex_agent_integration_connector_display_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationValuesTest#connectorIntegrationDisplayNameProjectsTheCanonicalConnectorName[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationValuesTest#connectorIntegrationRejectsInvalidContextTypeStaleAndOutputBoundaries[macosArm64],python-analyzer-residual:092	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.Connector.id|{}id[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.ConnectorIntegration.id	python.residual:093	c-header:codex_agent_integration_connector_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationValuesTest#connectorIntegrationIdProjectsTheCanonicalConnectorId[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationValuesTest#connectorIntegrationRejectsInvalidContextTypeStaleAndOutputBoundaries[macosArm64],python-analyzer-residual:093	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.AgentMcpServer){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentMcpServer!!:default=false:vararg=false]	codex_agent.McpServerIntegration	python.residual:094	c-header:codex_agent_integration_mcp_server_create,c-header:codex_agent_integration_mcp_server_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationMcpValuesTest#mcpServerIntegrationConstructorCopiesItsServerDependency[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationMcpValuesTest#mcpServerIntegrationRejectsInvalidContextTypeStaleAndOutputBoundaries[macosArm64],python-analyzer-residual:094	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer.displayName|{}displayName[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.McpServerIntegration.display_name	python.residual:095	c-header:codex_agent_integration_mcp_server_display_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationMcpValuesTest#mcpServerIntegrationDisplayNameProjectsTheCanonicalServerDisplayName[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationMcpValuesTest#mcpServerIntegrationRejectsInvalidContextTypeStaleAndOutputBoundaries[macosArm64],python-analyzer-residual:095	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer.id|{}id[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.McpServerIntegration.id	python.residual:096	c-header:codex_agent_integration_mcp_server_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationMcpValuesTest#mcpServerIntegrationIdProjectsTheCanonicalServerName[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationMcpValuesTest#mcpServerIntegrationRejectsInvalidContextTypeStaleAndOutputBoundaries[macosArm64],python-analyzer-residual:096	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.McpServer.server|{}server[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentMcpServer!!	codex_agent.McpServerIntegration.server	python.residual:097	c-header:codex_agent_integration_mcp_server_server,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationMcpValuesTest#mcpServerIntegrationRejectsInvalidContextTypeStaleAndOutputBoundaries[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationMcpValuesTest#mcpServerIntegrationServerReturnsFreshCompleteIndependentlyOwnedSnapshots[macosArm64],python-analyzer-residual:097	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState.<init>|<init>(io.github.codex_agent_labs.codexagent.agent.AgentIntegrationAuthorizationStatus;io.github.codex_agent_labs.codexagent.agent.AgentIntegration?;io.github.codex_agent_labs.codexagent.agent.CodexFailure?){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState|suspend=false|parameters=[REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationStatus!!:default=true:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/AgentIntegration?:default=true:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/CodexFailure?:default=true:vararg=false]	codex_agent.IntegrationAuthorizationState	python.residual:098	c-header:codex_agent_integration_authorization_state_create,c-header:codex_agent_integration_authorization_state_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationStateValuesTest#authorizationStateProjectsStatusTargetAndNullableFailure[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationStateValuesTest#integrationStateRejectsContextTypeStaleAndOutputBoundaries[macosArm64],python-analyzer-residual:098	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState.failure|{}failure[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/CodexFailure?	codex_agent.IntegrationAuthorizationState.failure	python.residual:099	c-header:codex_agent_integration_authorization_state_failure,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationStateValuesTest#authorizationStateProjectsStatusTargetAndNullableFailure[macosArm64],python-analyzer-residual:099	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState.status|{}status[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationStatus!!	codex_agent.IntegrationAuthorizationState.status	python.residual:100	c-header:codex_agent_integration_authorization_state_status,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationStateValuesTest#authorizationStateProjectsStatusTargetAndNullableFailure[macosArm64],python-analyzer-residual:100	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationState.target|{}target[0]|propertyKind=VAL|type=io.github.codex_agent_labs.codexagent.agent/AgentIntegration?	codex_agent.IntegrationAuthorizationState.target	python.residual:101	c-header:codex_agent_integration_authorization_state_target,c-header:codex_agent_integration_connector,c-header:codex_agent_integration_destroy,c-header:codex_agent_integration_from_connector,c-header:codex_agent_integration_from_mcp_server,c-header:codex_agent_integration_kind,c-header:codex_agent_integration_mcp_server,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCIntegrationStateValuesTest#authorizationStateProjectsStatusTargetAndNullableFailure[macosArm64],python-analyzer-residual:101	nullability,value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationStatus.AUTHORIZED|null[0]	codex_agent.IntegrationAuthorizationStatus.AUTHORIZED	python.enum.IntegrationAuthorizationStatus.AUTHORIZED	c-header-enum:58	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationStatus.AWAITING_COMPLETION|null[0]	codex_agent.IntegrationAuthorizationStatus.AWAITING_COMPLETION	python.enum.IntegrationAuthorizationStatus.AWAITING_COMPLETION	c-header-enum:59	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationStatus.FAILED|null[0]	codex_agent.IntegrationAuthorizationStatus.FAILED	python.enum.IntegrationAuthorizationStatus.FAILED	c-header-enum:60	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationStatus.IDLE|null[0]	codex_agent.IntegrationAuthorizationStatus.IDLE	python.enum.IntegrationAuthorizationStatus.IDLE	c-header-enum:61	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationStatus|kind=enum-entry|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegrationAuthorizationStatus.STARTING|null[0]	codex_agent.IntegrationAuthorizationStatus.STARTING	python.enum.IntegrationAuthorizationStatus.STARTING	c-header-enum:62	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.displayName|{}displayName[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.Integration.display_name	python.residual:102	c-header:codex_agent_integration_display_name_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSealedBasePropertyValuesTest#integrationBasePropertiesProjectBothConcreteVariants[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSealedBasePropertyValuesTest#sealedBaseAccessorsFailClosedAndContextReclaimsSnapshots[macosArm64],python-analyzer-residual:102	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentIntegration|kind=property|abi=io.github.codex_agent_labs.codexagent.agent/AgentIntegration.id|{}id[0]|propertyKind=VAL|type=kotlin/String!!	codex_agent.Integration.id	python.residual:103	c-header:codex_agent_integration_id_copy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSealedBasePropertyValuesTest#integrationBasePropertiesProjectBothConcreteVariants[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCSealedBasePropertyValuesTest#sealedBaseAccessorsFailClosedAndContextReclaimsSnapshots[macosArm64],python-analyzer-residual:103	value-conversion
common|owner=io.github.codex_agent_labs.codexagent.agent/AgentInteractionState|kind=constructor|abi=io.github.codex_agent_labs.codexagent.agent/AgentInteractionState.<init>|<init>(kotlin.collections.List<io.github.codex_agent_labs.codexagent.agent.AgentPendingInteraction>;kotlin.collections.Set<kotlin.String>;io.github.codex_agent_labs.codexagent.agent.CodexFailure?){}[0]|return=io.github.codex_agent_labs.codexagent.agent/AgentInteractionState|suspend=false|parameters=[REGULAR:kotlin.collections/List<INVARIANT:io.github.codex_agent_labs.codexagent.agent/AgentPendingInteraction!!>!!:default=true:vararg=false,REGULAR:kotlin.collections/Set<INVARIANT:kotlin/String!!>!!:default=true:vararg=false,REGULAR:io.github.codex_agent_labs.codexagent.agent/CodexFailure?:default=true:vararg=false]	codex_agent.InteractionState	python.residual:104	c-header:codex_agent_interaction_state_create,c-header:codex_agent_interaction_state_destroy,cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#pendingElicitationAndInteractionStateProjectEveryFieldAndOwnedChild[macosArm64],cabi-fixture:macosArm64Test.io.github.codex_agent_labs.codexagent.capi.CodexAgentCElicitationInteractionValuesTest#rejectsMalformedContextTypeIndexEnumFlagUtf8AndOutputBoundaries[macosArm64],python-analyzer-residual:104	collection-immutability-ordering,nullability,value-conversion
